GTIN/UPC,Price,Branded Food Category,not_a_significant_source_of,serving_size,serving_size_unit,household_serving_fulltext,package_weight,ingredients
594875,5.99,Flours & Corn Meal,,30.0,g,1/4 cup,,"ALMONDS, ALMONDS."
598484,6.99,Chocolate,,50.0,g,1 BAR,,"SUGAR, COCOA BUTTER, WHOLE MILK POWDER, COCOA MASS, SOY LECITHIN, NATURAL VANILLA FLAVOR, COCOA SOLIDS 33% MIN, MILK SOLIDS 18% MIN."
598491,2.49,Chocolate,,50.0,g,1 BAR,,"COCOA MASS, SUGAR, COCOA BUTTER, SOY LECITHIN. COCOA SOLIDS 56% MIN."
599412,3.49,Other Grains & Seeds,,42.0,g,0.25 cup,,ORGANIC WHITE QUINOA. 
599658,1.99,"Oriental, Mexican & Ethnic Sauces",,60.0,ml,0.25 cup,,"WATER, COCONUT MILK (COCONUT MILK, CORNSTARCH, GUAR GUM, XANTHAN. GUM. CARRAGEENAN), ANAHEIM PEPPER PUREE, TAMARI SOY SAUCE (WATER, SOYBEANS, WHEAT, SALT), CILANTRO, SERRANO PEPPER PUREE, CANE SUGAR, GINGER PUREE, LIME JUICE CONCENTRATE, ARROWROOT POWDER, SEA SALT, ORGANIC SHREDDED COCONUT, GARLIC, XANTHAN GUM, DRIED CORIANDER, DRIED CUMIN, DRIED LEMONGRASS, SHALLOTS, WHITE PEPPER."
607599,2.99,"Chips, Pretzels & Snacks",,28.0,g,1 ONZ,,"STONE GROUND YELLOW CORN, SOY GRITS, BROWN FLAXSEED, CORN OIL OR SUNFLOWER OIL, SEA SALT, WATER, TRACE OF LIME."
646659,2.99,Wholesome Snacks,,40.0,g,2 PIECES,,"BANANAS, SULFUR DIOXIDE, BANANAS, SULFUR DIOXIDE (ADDED FOR FRESHNESS)."
670043,2.99,Cookies & Biscuits,,30.0,g,1.1 ONZ,,"UNBLEACHED WHEAT FLOUR, SUGAR, BUTTER (MILK), EGGS, SALT, AMMONIUM BICARBONATE."
670104,2.29,Plant Based Milk,,240.0,ml,8 OZA,,"WATER, WHOLE ORGANIC SOYBEANS."
681285,12.99,Vegetable & Cooking Oils,,15.0,ml,1 Tbsp,,CALIFORNIA ARBEQUINA OLIVE OIL.
693752,3.99,Plant Based Milk,,240.0,ml,8 OZA,,"ORGANIC SOYMILK (FILTERED WATER, WHOLE ORGANIC SOYBEANS), ORGANIC EVAPORATED CANE JUICE, TRICALCIUM PHOSPHATE, ORGANIC COCOA POWDER, ORGANIC VANILLA FLAVOR, SEA SALT, CARRAGEENAN, VITAMIN A PALMITATE, VITAMIN D2, RIBOFLAVIN (B2)."
698887,2.99,"Popcorn, Peanuts, Seeds & Related Snacks",,30.0,g,0.25 cup,,"ROASTED & SALTED ALMONDS (ALMONDS, CANOLA OIL, SALT), ROASTED & SALTED CASHEWS (CASHEWS, CANOLA OIL, SALT), PINEAPPLE (PINEAPPLE, SUGAR), CHERRIES (CHERRIES, SUGAR, SUNFLOWER OIL), CRANBERRIES (CRANBERRIES, SUGAR, SUNFLOWER OIL)."
710985,3.99,Frozen Appetizers & Hors D'oeuvres,,84.0,g,2 SAMOSAS,,"ENRICHED ALL PURPOSE WHEAT FLOUR (FLOUR, THIAMINE MONONITRATE, RIBOFLAVIN, NIACIN, FOLIC ACID, IRON [MAY CONTAIN AMYLASE], ASCORBIC ACID [VITAMIN C {DOUGH CONDITIONER}], WATER, DICED POTATOES, CARROTS, GREEN PEAS, CANOLA OIL, LENTILS, ONIONS, CILANTRO, SALT, PLAIN NONFAT YOGURT (SKIM MILK POWDER, WHEY PROTEIN, MODIFIED CORN STARCH, CARRAGEENAN, PECTIN, ACTIVE BACTERIAL CULTURE*, GARLIC, VINEGAR, SPICES, CITRIC ACID."
714563,3.99,Other Soups,,70.3,g,1 BOWL,,"RICE NOODLES (RICE, WATER), SEASONING MIX (SUGAR, GARLIC POWDER, SALT, MUSHROOM POWDER, AUTOLYZED YEAST EXTRACT, SPRING ONION FLAKE, PEPPER), DRIED VEGETABLE PACKET (FREEZE DRIED MUSHROOM, FREEZE DRIED CORN, FREEZE DRIED CARROT), OIL SACHET (RICE BRAN OIL, GARLIC)."
717175,2.99,Cheese,,113.0,g,0.5 cup,,"PASTEURIZED SKIM MILK*, NONFAT DRY MILK*, SALT, GRADE A WHEY, GRADE A LACTOSE, TITANIUM DIOXIDE (COLOR), GUAR GUM, CARRAGEENAN, CITRIC ACID, LOCUST BEAN GUM, LACTIC ACID, PHOSPHORIC ACID, NATURAL FLAVORS, CULTURED GRADE A SKIM MILK*, VITAMIN D3, VITAMIN A PALMITATE, ENZYMES."
728508,1.99,Pizza Mixes & Other Dry Dinners,,150.0,g,0.5 PACKAGE,,"CHICKPEAS, TOMATOES, ONIONS, WATER, SUNFLOWER OIL, GINGER, GARLIC, CORIANDER, CUMIN, SALT, BLACK PEPPER, CINNAMON, CARDAMOM, CLOVE, GREEN CHILI, RED CHILI POWDER, FENNEL, TURMERIC, CHICKPEAS, TOMATOES, ONIONS, WATER, SUNFLOWER OIL, GINGER, GARLIC, CORIANDER, CUMIN, SALT, BLACK PEPPER, CINNAMON, CARDAMOM, CLOVE, GREEN CHILI, RED CHILI POWDER, FENNEL TURMERIC."
740661,4.99,Breads & Buns,,28.0,g,1 ONZ,,"SPROUTED WHEAT GRAINS, OATS, RYE, BARLEY, CORN, RICE, MILLET, WHEAT FLOUR, WATER, HONEY, VITAL WHEAT GLUTEN, YEAST, MOLASSES, SALT."
765152,3.99,"Granulated, Brown & Powdered Sugar",,4.0,g,1 tsp,,ORGANIC EVAPORATED CANE JUICE.
772914,0.99,Yogurt,,227.0,g,1 CONTAINER,,"GRADE A PASTEURIZED MILK, CREAM, NONFAT MILK, FRUIT JUICE CONCENTRATES (PINEAPPLE, PEACH, APPLE, PEAR), WATER, APRICOTS, MANGOES, TAPIOCA STARCH, PECTIN, NATURAL FLAVOR, CITRIC ACID, LIVE AND ACTIVE CULTURES: S. THERMOPHILUS, L. BULGARICUS, L. ACIDOPHILUS, CULTURED AFTER PASTEURIZATION."
774093,3.99,"Entrees, Sides & Small Meals",,74.0,g,0.5 cup,,"LONG GRAIN BROWN RICE, GRAPE SEED OIL."
785556,3.99,"Seasoning Mixes, Salts, Marinades & Tenderizers",,15.0,g,1 Tbsp,,"SOY SAUCE (WATER, WHEAT, SOYBEANS, SLAT), SUGAR, GARLIC PUREE (GARLIC, WATER, CITRIC ACID), SESAME SEEDS, SOYBEAN OIL, GINGER PUREE, WHITE VINEGAR, SOY POWDER (SOYBEAN, SALT, WHEAT, MALTODEXTRIN), OIL, GARLIC, ONIONS, ONION POWDER, GINGER POWDER."
785570,3.49,"Oriental, Mexican & Ethnic Sauces",,60.0,g,0.25 cup,,"WATER. CANOLA OIL, SUGAR. DEHYDRATED COCONUT MILK (COCONUT, SODIUM CASEINATE [MILK]), GARLIC, ONION, COCONUT MILK, SALT, CONTAINS 2% OR LESS OF: GINGER, RED CHILI, CORNSTARCH, SPICES, CULTURED WHEY (MILK), ONION AND GARLIC POWDER, CITRIC ACID, CULTURED DEXTROSE, INULIN (CHICORY ROOT), NATURAL FLAVOR, XANTHAN GUM."
786188,2.99,Crackers & Biscotti,,30.0,g,37 CRACKERS,,"BROWN RICE FLOUR, WHITE RICE FLOUR, TAMARI SOY SAUCE (WATER, SOYBEANS, SALT), POTATO STARCH, BLACK SESAME SEEDS, FLAX SEEDS, DRIED CANE SYRUP, TORULA YEAST, BROWN RICE FLOUR, WHITE RICE FLOUR, TAMARI SOY SAUCE (WATER, SOYBEANS, SALT), POTATO STARCH, BLACK SESAME SEEDS, FLAX SEEDS, DRIED CANE SYRUP, TORULA YEAST."
796149,3.49,Dips & Salsa,,34.0,g,2 Tbsp,,"CORN SUGAR, ONIONS RED BELL PEPPERS JALAPENO PEPPERS DISTILLED VINEGAR, CRUSHED RED PEPPERS, BLACK PEPPER, CORIANDER SEED, MUSTARD SEED SALT, GUAR GUM."
798587,3.49,Cheese,,28.0,g,1 ONZ,,"PASTEURIZED MILK, SALT CHEESE CULTURES, ENZYMES"
802291,10.99,Alcohol,,60.0,ml,,,"WATER, SUGAR, CITRIC ACID, LEMON AND LIME JUICE CONCENTRATE, NATURAL FLAVOR, GUM ACACIA, CARAMEL COLOR"
809580,3.49,"Cake, Cookie & Cupcake Mixes",,50.0,g,,16 oz/1 lbs/454 g,"SUGAR, UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID, MAY CONTAIN MALTED BARLEY FLOUR, ENZYMES, ASCORBIC ACID [VITAMIN C {DOUGH CONDITIONER}]), LEAVENING (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE), SALT, SOYBEAN OIL, VANILLA BEAN SPECKS, MADAGASCAR BOURBON VANILLA FLAVOR, XANTHAN GUM."
809979,1.99,Wholesome Snacks,,40.0,g,,,"SWEETENED DRIED CRANBERRIES (CRANBERRIES, SUGAR, EXPELLER PRESSED CRANBERRY SEED OIL)."
810760,2.99,Other Soups,,240.0,ml,,,"WATER, SWEET CORN, POTATOES, ONIONS, HONEY, ROASTED POBLANO PEPPERS, CILANTRO, SEA SALT, EXPELLER PRESSED CANOLA OIL AND/OR SAFFLOWER OIL AND/OR SUNFLOWER OIL."
810807,4.49,Other Soups,,240.0,ml,,,"WATER, SWEET POTATOES, POTATOES, CARROTS, PARSNIPS, HONEY, ORGANIC EVAPORATED CANE SUGAR (NATURAL MILLED CANE SUGAR), SEA SALT, EXPELLER PRESSED CANOLA OIL, AND/OR SAFFLOWER OIL AND/OR SUNFLOWER OIL."
815949,5.99,"Pepperoni, Salami & Cold Cuts",,56.0,g,,,"TURKEY BREAST, WATER, CONTAINS LESS THAN 2% OF SEA SALT, EVAPORATED CANE SYRUP, VINEGAR, CARRAGEENAN."
815963,5.99,"Pepperoni, Salami & Cold Cuts",,56.0,g,,,"TURKEY BREAST, WATER, CONTAINS LESS THAN 2% OF SEA SALT, EVAPORATED CANE SYRUP, VINEGAR, CARRAGEENAN."
816649,3.99,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",,240.0,ml,,,"FILTERED SPARKLING WATER (SUFFICIENT TO RECONSTITUTE), JUICE CONCENTRATES (BLUEBERRY, APPLE, PEAR AND WHITE GRAPE), NATURAL FLAVORS."
823111,7.99,Alcohol,,118.0,ml,,,"TOMATO PUREE (WATER, TOMATO PASTE), IODIZED SALT, CITRIC ACID, SPICES, SUGAR, DISTILLED VINEGAR, CALM BROTH (CLAMS, MALTODEXTRIN, CORN, SUGAR, SALT), ONION POWDER, GARLIC POWDER, TOMATO PUREE (WATER, TOMATO PASTE), IODIZED SALT, CITRIC ACID, SPICES, SUGAR, DISTILLED VINEGAR, CALM BROTH (CLAMS, MALTODEXTRIN, CORN, SUGAR, SALT), ONION POWDER, GARLIC POWDER."
827560,4.49,Cookies & Biscuits,,26.0,g,,,"CANE SUGAR, GRAIN BLEND (CORN FLOUR, SOY FLOUR, RICE FLOUR, CORNSTARCH, POTATO FLOUR, TAPIOCA STARCH, POTATO STARCH, XANTHAN GUM, ARABIC GUM, CARRAGEENAN), PALM OIL, COCOA POWDER (PROCESSED WITH ALKALI), EXPELLER PRESSED CANOLA OIL, INVERT SYRUP, COCOA POWDER, EGG WHITE POWDER, SEA SALT, BAKING SODA, VANILLA BEAN SEEDS, SOY LECITHIN (AN EMULSIFIER), NATURAL FLAVORS, AMMONIUM BICARBONATE. "
845809,3.99,"Cake, Cookie & Cupcake Mixes",,40.0,g,,,"UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID, MAY CONTAIN BARLEY FLOUR, ENZYMES, ASCORBIC ACID), WHOLE WHEAT FLOUR, ROLLED OATS, LEAVENING ( SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, MONOCALCIUM PHOSPHATE), SOYBEAN OIL, SUGAR, YELLOW CORNMEAL, WHEAT BRAN, OAT BRAN, BROWN RICE FLOUR, SALT, BUTTERMILK."
852180,2.99,Bread & Muffin Mixes,,47.0,g,,,"SUGAR, UNBLEACHED ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), BANANA FLAKES, BAKING POWDER (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORNSTARCH, MONOCALCIUM PHOSPHATE), WHEAT GERM, BRAN, SALT, NATURAL VANILLA FLAVOR."
854252,2.49,"Pickles, Olives, Peppers & Relishes",,18.0,g,,,"MANGO, SUGAR, RED BELL PEPPER, WATER, RED WINE VINEGAR, RAISINS, GINGER, TAPIOCA STARCH, CAYENNE PEPPER, SEA SALT, LOCUST BEAN GUM, XANTHAN GUM."
859097,3.99,Cereal,,55.0,g,,16 oz/1 lbs/454 g,"WHOLE ROLLED WHEAT, MILLED CANE SUGAR, RICE FLOUR, CORNSTARCH, VEGETABLE OIL (CANOLA AND/OR SAFFLOWER AND/OR SUNFLOWER OIL), BROWN RICE SYRUP, ALMONDS, SALT, NATURAL FLAVOR, BARLEY MALT SYRUP."
860932,2.99,Plant Based Milk,,240.0,ml,,,"FILTERED WATER, BROWN RICE (PARTIALLY MILLED), EXPELLER PRESSED VEGETABLE OIL (CANOLA OIL AND/OR SAFFLOWER OIL AND/OR SUNFLOWER OIL), TRICALCIUM PHOSPHATE, NATURAL VANILLA FLAVOR WITH OTHER NATURAL FLAVORS, SEA SALT, VITAMIN A PALMITATE, ERGOCALCIFEROL (VITAMIN D2), CYANOCOBALAMIN (VITAMIN B12)."
860956,2.99,Plant Based Milk,,240.0,ml,,,"FILTERED WATER, ORGANIC BROWN RICE (PARTIALLY MILLED), ORGANIC EXPELLER PRESSED VEGETABLE OIL (CANOLA OIL AND/OR SAFFLOWER OIL AND/OR SUNFLOWER OIL), TRICALCIUM PHOSPHATE, SEA SALT, VITAMIN A PALIMTATE, ERGOCALCIFEROL (VITAMIN D2), CYANOCOBALAMIN (VITAMIN B12), FILTERED WATER, ORGANIC BROWN RICE (PARTIALLY MILLED), ORGANIC EXPELLER PRESSED VEGETABLE OIL (CANOLA OIL AND/OR SAFFLOWER OIL AND/OR SUNFLOWER OIL), TRICALCIUM PHOSPHATE, SEA SALT, VITAMIN A PALIMTATE, ERGOCALCIFEROL (VITAMIN D2), CYANOCOBALAMIN (VITAMIN B12)."
860970,2.99,Plant Based Milk,,240.0,ml,,,"FILTERED WATER, BROWN RICE (PARTIALLY MILLED), EXPELLER PRESSED VEGETABLE OIL (CANOLA OIL AND/OR SAFFLOWER OIL AND/OR SUNFLOWER OIL), TRICALCIUM PHOSPHATE, NATURAL VANILLA FLAVOR WITH OTHER NATURAL FLAVORS, SEA SALT, VITAMIN A PALMITATE, ERGOCALCIFEROL (VITAMIN D2), CYANOCOBALAMIN (VITAMIN B12)."
868631,4.69,"Pepperoni, Salami & Cold Cuts",,56.0,g,,,"PORK, WATER, VINEGAR, KOSHER SALT, TURBINADO SUGAR, MOLASSES, *CELERY POWDER, SPICE EXTRACTIVES."
876209,1.99,Milk Additives,,15.0,ml,,,"ORGANIC SOYBASE (FILTERED WATER, WHOLE ORGANIC SOYBEANS), EXPELLER PRESSED ORGANIC CANOLA OIL, ORGANIC CANE SUGAR, ORGANIC MALTODEXTRIN (FROM CORN), POTASSIUM PHOSPHATE, SOY LECITHIN, NATURAL FALVORS, CARRAGEENAN, SODIUM CITRATE, ORGANIC TAPIOCA STARCH."
877770,2.49,"Popcorn, Peanuts, Seeds & Related Snacks",,,,,,"WHEAT FLOUR, SUGAR, SALT, BARLEY MALT SYRUP"
878050,3.99,"Jam, Jelly & Fruit Spreads",,20.0,g,,17.5 oz/496 g,"RASPBERRIES, LIQUID SUGAR (SUGAR, WATER), SUGAR, LEMON JUICE CONCENTRATE, PECTIN."
885911,13.95,Other Grains & Seeds,,15.0,g,,,"GOLDEN ROASTED MILLED FLAX SEED, MILLED ROASTED FLAXSEED, BLUEBERRIES, CORN STARCH, MALTODEXTRIN, CANE SUGAR, NATURAL FLAVORS, SUNFLOWER LECTHIN."
888653,2.99,Frozen Patties and Burgers,,71.0,g,,,"POTATOES, CANOLA OIL, CARROTS, GREEN BEANS, BREAD CRUMBS (WHEAT FLOUR, SUGAR, YEAST, SALT), BELL PEPPERS, ONIONS, CORN, WATER, SALT, SUGAR, SPICES, GINGER, CELLULOSE GUM, GREEN PEPPER, CITRIC ACID, TURMERIC, MUSTARD SEEDS, POTATOES, CANOLA OIL, CARROTS, GREEN BEANS, BREAD CRUMBS (WHEAT FLOUR, SUGAR, YEAST, SALT), BELL PEPPERS, ONIONS, CORN, WATER, SALT, SUGAR, SPICES, GINGER, CELLULOSE GUM, GREEN PEPPER, CITRIC ACID, TURMERIC, MUSTARD SEEDS."
896979,2.99,Cereal,,40.0,g,,,"ORGANIC ROLLED OATS, ORGANIC DEHYDRATED CANE JUICE SOLIDS, ORGANIC CINNAMON, ORGANIC SPICES, SEA SALT."
899857,3.99,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",,240.0,ml,,,"FILTERED SPARKLING WATER (SUFFICIENT TO RECONSTITUTE), JUICE CONCENTRATES (APPLE, POMEGRANATE, RED GRAPE AND BLACK CURRANT), NATURAL FLAVORS."
900836,5.99,"Popcorn, Peanuts, Seeds & Related Snacks",,30.0,g,,,"ALMONDS, SUNFLOWER OIL, SEA SALT, DRIED WHOLE ROSEMARY."
906425,3.99,Dips & Salsa,,30.0,g,,,"GARBANZO BEANS (GARBANZO BEANS, WATER, SALT), TAHINI (GROUND SESAME SEEDS), WATER, CANOLA OIL AND/OR SAFFLOWER OIL, GARLIC, CONCENTRATED LEMON JUICE, SALT, PINE NUTS, PHOSPHORIC, ACETIC AND MALIC ACIDS, CULTURED DEXTROSE (PRESERVES FRESHNESS), OLIVE OIL, SPICES, DEHYDRATED RED BELL PEPPER, DEHYDRATED PARSLEY."
907040,2.29,Cereal,,55.0,g,,,"WHOLE WHEAT FLOUR, BROWN RICE, MILLED CANE SUGAR, RICE FLOUR, WHOLE ROLLED OATS, CHERRY PUREE (CHERRIES, SUGAR, NATURAL FLAVOR, CITRIC ACID, ELDERBERRY JUICE CONCENTRATE [FOR COLOR], FRUIT JUICE [FOR COLOR]), VEGETABLE OIL (CANOLA AND/OR SAFFLOWER AND/OR SUNFLOWER OIL), FREEZE DRIED BLUEBERRIES, FREEZE DRIED POMEGRANATE, SALT HONEY, CORNSTARCH, NATURAL FLAVOR, BARLEY MALT SYRUP, ANNATTO (FOR COLOR), PURPLE CARROT JUICE (FOR COLOR)."
908597,1.99,Canned Soup,"NOT A SIGNIFICANT SOURCE OF TRANS FAT, DIETARY FIBER, VITAMIN A, VITAMIN C, CALCIUM AND IRON.",9.600000381469728,g,,4.06 oz/115 g,"CHICKEN STOCK, MALTODEXTRIN (CORN), NATURAL FLAVOR, CHICKEN FAT, SUGAR, SALT, YEAST EXTRACT, XANTHAN GUM."
909761,2.99,"Pickles, Olives, Peppers & Relishes",,14.0,g,,,"OLIVES, WATER, SALT, FEROUS GLUCONATE (TO STABILIZE COLOR)."
909938,2.99,Cookies & Biscuits,,28.0,g,,,"WHEAT FLOUR, BROWN SUGAR, NON HYDROGENATED SHORTENING (PALM FRUIT OIL), MOLASSES, PASTEURIZED WHOLE EGGS, MINCED CANDIED GINGER (GINGER, CANE SUGAR), GROUND GINGER, CANDIED GINGER PULP(GINGER, CANE SUGAR), BAKING SODA, CINNAMON, SALT."
910149,3.49,Other Soups,,240.0,ml,,,"WATER, ORGANIC TOMATO PASTE, ORGANIC CREAM, ORGANIC RICE STARCH, ORGANIC CANE SUGAR, POTASSIUM CHLORIDE, SEA SALT, ORGANIC CHEESE FLAVOR (ORGANIC CHEDDAR CHEESE [PASTEURIZED MILK, CULTURES, SALT, ENZYMES], WATER, SALT, SODIUM CITRATE, XANTHAN GUM), ORGANIC GARLIC POWDER, ORGANIC ONION POWDER, SODIUM CITRATE."
910569,2.99,Cereal,,35.0,g,,350 g/12.3 oz,"WHOLE GRAIN ROLLED OATS (WITH OAT BRAN), SUGAR, DEHYDRATED APPLES (TREATED WITH ASCORBIC ACID, CITRIC ACID AND CALCIUM CHLORIDE TO PRESERVE COLOR), CINNAMON, SALT, CALCIUM CARBONATE, NATURAL FLAVORS, CITRIC ACID, GUAR GUM, FERRIC ORTHOPHOSPHATE, (SOURCE OF IRON), NIACINAMIDE, PYRIDOXINE HYDROCHLORIDE, (B6) RIBOFLAVIN, VITAMIN A PALMITATE, THIAMIN MONONITRATE, FOLIC ACID."
910729,3.99,"Pickles, Olives, Peppers & Relishes",,28.0,g,,,"ORGANIC CUCUMBERS, WATER, ORGANIC VINEGAR, SALT, DEHYDRATED ORGANIC GARLIC, CALCIUM CHLORIDE, NATURAL FLAVORS, ORGANIC TURMERIC (COLOR)."
911054,5.99,Dips & Salsa,,30.0,g,2 Tbsp,,"GREAT NORTHERN WHITE BEANS, WATER, TAHINI (PUREED SESAME SEEDS), CANOLA OIL, GARLIC, SOY SAUCE (WATER, WHEAT, SOYBEANS, SALT), LEMON JUICE CONCENTRATE, CITRUS FIBER, CULTURED DEXTROSE (FOR FRESHNESS), OLIVE OIL, SUN DRIED TOMATOES, SALT, PHOSPHORIC, ACETIC AND MALIC ACIDS, PARSLEY, WHITE PEPPER, PAPRIKA."
911924,5.49,Wholesome Snacks,,40.0,g,,,"DARK CHOCOLATE (CHOCOLATE LIQUOR, SUGAR, COCOA BUTTER, COCOA POWDER, SOY LECITHIN, VANILLA EXTRACT), DRIED CHERRIES (CHERRIES, SUGAR, SUNFLOWER OIL), DEXTRIN (CORN), AND FOOD GLAZE, DARK SWEET CHERRIES."
912167,3.99,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",,200.0,ml,,,"FILTERED WATER, APPLE JUICE CONCENTRATE, NATURAL FLAVORS, ASCORBIC ACID (VITAMIN C)."
913690,2.29,"Oriental, Mexican & Ethnic Sauces",,15.0,g,,,"WATER, GROUND PEANUTS, COCONUT CREME (COCONUT EXTRACT, WATER GUM), ORGANIC SOY SAUCE (WATER, ORGANIC SOYBEANS, SALT, ORGANIC WHEAT, ORGANIC ALCOHOL), HONEY, GROUND CASHEWS, CHILI PEPPER PUREE (RED CHILI PEPPERS [SALT, CITRIC ACID], SPICES, SALT, WATER, SUGAR, CORN OIL, YEAST EXTRACT, JALAPENO POWDER, FLAVOR), CANOLA OIL SHALLOTS, LIME JUICE CONCENTRATE, ANCHOVY (ANCHOVY EXTRACT, SALT, SUGAR), TAMARIND CONCENTRATE, PAPRIKA, GINGER, GARLIC, CITRIC ACID, ANNATTO POWDER, XANTHAN GUM."
914918,2.99,Wholesome Snacks,,40.0,g,,,PINEAPPLE.
919890,5.99,Nut & Seed Butters,,32.0,g,,16 oz/1 lbs/454 g,RAW ALMONDS.
922357,8.99,Other Meats,,76.0,g,,,"INGREDIENTS: WATER, ISOLATED SOY PROTEIN, VITAL WHEAT GLUTEN, NATURAL FLAVORS, EXPELLER PRESSED CANOLA OIL, ORGANIC EVAPORATED CANE JUICE, SPICES, YEAST EXTRACT, SEA SALT, GARLIC POWDER, ONION POWDER, RED BELL PEPPER FLAKES, PARSLEY FLAKES, PEA PROTEIN, CARROT FIBER, SUNFLOWER OIL."
922722,3.79,Canned Vegetables,,100.0,g,,,"HEARTS OF PALM, WATER, SALT, CITRIC ACID (ACIDITY REGULATOR)."
923064,3.49,Crackers & Biscotti,,30.0,g,22 CRACKERS,,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUNFLOWER OIL, SUGAR, SCOTCH OATMEAL, INULIN, RYE FLOUR, MULTIGRAIN FLOUR BLEND (WHEAT, RYE, TRITICALE, BARLEY, CORN, MILLET, SOYBEAN, SUNFLOWER SEEDS, RICE, FLAX, DURUM WHEAT, OATS), WHEAT GERM, MODIFIED CORN STARCH, SALT, INVERT SYRUP, SODIUM BICARBONATE, ONION POWDER, MALT FLOUR, MONOCALCIUM PHOSPHATE, ENZYMES."
923774,2.99,Crackers & Biscotti,,30.0,g,,,"ENRICHED WHEAT FLOUR (FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WHOLE WHEAT FLOUR, SUNFLOWER OIL, SUGAR, WHEAT GERM, CORN STARCH, INVERT SUGAR SYRUP, SALT, MALT EXTRACT, ONION POWDER, TORULA YEAST, SODIUM BICARBONATE, MONOCALCIUM PHOSPHATE, ANNATTO COLOR AND TURMERIC OLEORESIN (COLOR)."
924665,2.99,Snacks,,,,,,"POPCORN, SUNFLOWER OIL, SUGAR, SALT"
925372,3.49,Dips & Salsa,,32.0,g,,,"DICED TOMATOES, TOMATO PUREE, FIRE-ROASTED TOMATOES, ROASTED ONIONS, ROASTED GREEN BELL PEPPERS. LIME JUICE, SUGAR, JALAPENO PEPPERS, ONIONS, ROASTED GARLIC, WHITE DISTILLED VINEGAR, CILANTRO, CUMIN, CHIPOTLE PEPPERS, BLACK PEPPER."
925907,3.99,"Pickles, Olives, Peppers & Relishes",,15.0,g,,,"ORGANIC CUCUMBERS, ORGANIC CANE SUGAR, WATER, ORGANIC DISTILLED VINEGAR, SALT, ORGANIC DEHYDRATED PEPPERS, CALCIUM CHLORIDE, XANTHAN GUM, ORGANIC NATURAL SPICE FLAVORS, ORGANIC GUM ARABIC."
926904,2.99,"Cakes, Cupcakes, Snack Cakes",,24.0,g,,,"ORGANIC WHOLE GRAIN BROWN RICE, ORGANIC MARSHMALLOW (ORGANIC BROWN RICE SYRUP, ORGANIC CANE SUGAR, ORGANIC GUAR GUM, SEA SALT), ORGANIC PALM FRUIT OIL, VEGETABLE GLYCERIN, ORGANIC RICE BRAN EXTRACT, ORGANIC VANILLA FLAVOR, ORGANIC WHOLE GRAIN BROWN RICE, ORGANIC MARSHMALLOW (ORGANIC BROWN RICE SYRUP, ORGANIC CANE SUGAR, ORGANIC GUAR GUM, SEA SALT), ORGANIC PALM FRUIT OIL, VEGETABLE GLYCERIN, ORGANIC RICE BRAN EXTRACT, ORGANIC VANILLA FLAVOR."
928908,4.49,Cookies & Biscuits,,28.0,g,9 COOKIES,,"WHEAT FLOUR, CANE SUGAR NON HYDROGENATED SHORTENING (PALM FRUIT OIL), PASTEURIZED WHOLE EGGS, BAKING SODA, NATURAL MEYER LEMON OIL NATURAL BUTTER FLAVOR, NONFAT DRY MILK, SALT NATURAL CITRUS FLAVOR."
929172,3.95,Other Condiments,,16.0,g,,,"CRANBERRIES, APPLES, SUGAR, CRANBERRY JUICE CONCENTRATE, PECTIN, ASCORBIC ACID (VITAMIN C), CRANBERRIES, APPLES, SUGAR, CRANBERRY JUICE CONCENTRATE, PECTIN, ASCORBIC ACID (VITAMIN C)."
929783,2.99,Bread & Muffin Mixes,,30.0,g,,,"ORGANIC WHEAT FLOUR, WATER, ORGANIC EVAPORATED CANE JUICE, SEA SALT, YEAST."
930819,2.99,Yogurt,,227.0,g,,16 oz/1 lbs/454 g,"GRADE A PASTEURIZED SKIM MILK, CANE SUGAR, CORN STARCH, NATURAL VANILLA FLAVOR, PECTIN, LOCUST BEAN GUM, CITRIC ACID AND LIVE AND ACTIVE CULTURES: S. THERMOPHILUS, L. BULGARICUS, L. ACIDOPHILUS, BIFIDUS AND L. CASEI, CULTURE AFTER PASTEURIZATION."
930826,3.99,"Seasoning Mixes, Salts, Marinades & Tenderizers",,1.0,g,,,"HIMALAYAN PINK SALT, HIMALAYAN PINK SALT CRYSTALS."
